Employee_ID,Att_Date,Status,Hours Worked 
E0090,2025-01-31,wfh,8
E0090,02/03/2025,Work From Home,9
E0090,2025-02-04,Work From Home,7.5
E0090,06-02-2025,Absent,
E0090,07 Feb 2025,Present,8
E0090,02/11/2025,leave,
E0090,12 Feb 2025,P,7
E0090,14-02-2025,present,8
E0090,17 Feb 2025,present,8
E0090,18 Feb 2025,P,9
E0090,02/19/2025,Work From Home,7.5
E0090,20 Feb 2025,wfh,8
E0090,02/24/2025,Present,9
E0090,25-02-2025,PRESENT,7
E0090,2025-02-27,WFH,8
E0090,03/03/2025,PRESENT,8
E0090,04 Mar 2025,P,9
E0090,2025-03-05,WFH,7
E0090,03/07/2025,leave,
E0090,2025-03-10,P,9
E0090,11-03-2025,Present,7
E0090,03/13/2025,Present,8
E0090,03/17/2025,L,
E0091,01/02/2025,PRESENT,8
E0091,03 Jan 2025,PRESENT,8
E0091,06-01-2025,Present,8
E0091,01/07/2025,WFH,7
E0091,01/08/2025,PRESENT,7
E0091,09 Jan 2025,Leave,
E0091,01/10/2025,P,7
E0091,13-01-2025,P,7
E0091,14 Jan 2025,present,7
E0091,15-01-2025,PRESENT,7
E0091,01/16/2025,P,7
E0091,17-01-2025,P,9
E0091,21 Jan 2025,Present,9
E0091,22-01-2025,PRESENT,9
E0091,23 Jan 2025,PRESENT,9
E0091,24-01-2025,Leave,
E0091,01/28/2025,PRESENT,8
E0091,29 Jan 2025,present,8
E0091,30-01-2025,P,8
E0091,31 Jan 2025,P,7
E0091,02/04/2025,WFH,7.5
E0091,02/06/2025,P,7
E0091,10-02-2025,P,8
E0091,11-02-2025,PRESENT,8
E0091,12-02-2025,absent,
E0091,2025-02-13,PRESENT,9
E0091,02/14/2025,Absent,
E0091,17-02-2025,Present,8
E0091,2025-02-19,P,8
E0091,21 Feb 2025,P,7
E0091,2025-02-24,Present,7.5
E0091,25-02-2025,Present,9
E0091,27 Feb 2025,On Leave,
E0091,02/28/2025,Present,7.5
E0091,2025-03-03,On Leave,
E0091,03/04/2025,Present,8
E0091,05-03-2025,PRESENT,8
E0091,06 Mar 2025,PRESENT,7
E0091,03/07/2025,absent,
E0091,10 Mar 2025,Present,8
E0091,2025-03-11,P,9
E0091,2025-03-13,present,7.5
E0091,14-03-2025,Present,7
E0092,02 Jan 2025,leave,
E0092,2025-01-06,P,7
E0092,08-01-2025,PRESENT,8
E0092,09 Jan 2025,Present,8
E0092,01/10/2025,Absent,
E0092,2025-01-13,PRESENT,8
E0092,14 Jan 2025,Present,9
E0092,01/15/2025,P,7
E0092,2025-01-16,absent,
E0092,01/17/2025,P,8
E0092,01/20/2025,Present,8
E0092,21-01-2025,absent,
E0092,22 Jan 2025,PRESENT,9
E0092,23-01-2025,Present,7.5
E0092,01/27/2025,wfh,7
E0092,2025-01-29,Present,8
E0092,01/31/2025,P,7
E0092,03 Feb 2025,P,9
E0092,2025-02-04,On Leave,
E0092,02/05/2025,P,8
E0092,02/06/2025,P,9
E0092,02/07/2025,Present,9
E0092,02/11/2025,present,8
E0092,12 Feb 2025,L,
E0092,13 Feb 2025,Present,8
E0092,02/14/2025,PRESENT,8
E0092,02/17/2025,A,
E0092,19-02-2025,P,9
E0092,2025-02-20,P,8
E0092,21 Feb 2025,PRESENT,8
E0092,2025-02-24,P,8
E0092,25-02-2025,P,7
E0092,2025-02-26,A,
E0092,02/27/2025,L,
E0092,03/04/2025,present,7
E0092,05-03-2025,WFH,8
E0092,06 Mar 2025,P,8
E0092,2025-03-11,present,7
E0092,2025-03-12,PRESENT,7
E0092,03/13/2025,absent,
E0092,14-03-2025,Present,8
E0094,02 Jan 2025,present,9
E0094,03 Jan 2025,PRESENT,7.5
E0094,06 Jan 2025,Absent,
E0094,07 Jan 2025,L,
E0094,01/08/2025,WFH,8
E0094,2025-01-10,Leave,
E0094,13 Jan 2025,present,7.5
E0094,01/15/2025,PRESENT,8
E0094,01/16/2025,L,
E0094,01/17/2025,absent,
E0094,20-01-2025,PRESENT,8
E0094,21-01-2025,leave,
E0094,22 Jan 2025,present,7.5
E0094,23-01-2025,Work From Home,7.5
E0094,24 Jan 2025,Leave,
E0094,01/27/2025,P,7
E0094,2025-01-29,P,8
E0094,2025-01-30,present,8
E0094,2025-01-31,wfh,8
E0094,04-02-2025,P,8
E0094,06-02-2025,PRESENT,8
E0094,07-02-2025,Present,9
E0094,2025-02-10,Present,8
E0094,11-02-2025,PRESENT,8
E0094,02/12/2025,present,8
E0094,02/13/2025,Present,7.5
E0094,2025-02-14,present,8
E0094,2025-02-17,present,8
E0094,18-02-2025,A,
E0094,02/19/2025,leave,
E0094,02/20/2025,present,7.5
E0094,02/21/2025,L,
E0094,02/24/2025,Present,8
E0094,25-02-2025,PRESENT,8
E0094,26 Feb 2025,Leave,
E0094,02/27/2025,P,8
E0094,28 Feb 2025,present,8
E0094,03/04/2025,PRESENT,8
E0094,03/05/2025,L,
E0094,2025-03-06,present,8
E0094,07 Mar 2025,present,8
E0094,10 Mar 2025,present,9
E0095,2025-01-02,Work From Home,8
E0095,03 Jan 2025,P,8
E0095,06-01-2025,L,
E0095,08-01-2025,Absent,
E0095,2025-01-09,present,9
E0095,10-01-2025,leave,
E0095,2025-01-13,present,8
E0095,01/14/2025,PRESENT,7.5
E0095,01/15/2025,Present,8
E0095,16 Jan 2025,P,8
E0095,2025-01-17,present,8
E0095,2025-01-20,present,9
E0095,01/21/2025,Present,8
E0095,22-01-2025,P,8
E0095,01/24/2025,P,8
E0095,27-01-2025,P,8
E0095,01/28/2025,Leave,
E0095,2025-01-29,PRESENT,8
E0095,2025-01-30,leave,
E0095,01/31/2025,A,
E0095,03 Feb 2025,P,7.5
E0095,04 Feb 2025,PRESENT,8
E0095,2025-02-05,present,8
E0095,2025-02-06,leave,
E0095,02/07/2025,absent,
E0095,10-02-2025,Leave,
E0095,2025-02-11,P,7.5
E0095,2025-02-13,P,7.5
E0095,02/14/2025,Present,7.5
E0095,17-02-2025,present,8
E0095,02/18/2025,P,8
E0095,20-02-2025,P,8
E0095,21-02-2025,leave,
E0095,2025-02-24,Present,8
E0095,25-02-2025,present,8
E0095,02/26/2025,Present,8
E0095,02/27/2025,present,8
E0095,28-02-2025,P,7
E0095,03 Mar 2025,Leave,
E0095,04 Mar 2025,WFH,8
E0095,05-03-2025,PRESENT,8
E0095,07 Mar 2025,Absent,
E0095,2025-03-10,present,9
E0095,11 Mar 2025,PRESENT,7.5
E0097,01/02/2025,P,8
E0097,03 Jan 2025,present,7.5
E0097,2025-01-06,Present,8
E0097,07 Jan 2025,wfh,7
E0097,01/08/2025,PRESENT,7
E0097,10 Jan 2025,P,9
E0097,01/13/2025,WFH,8
E0097,14-01-2025,present,8
E0097,15 Jan 2025,Leave,
E0097,16 Jan 2025,Leave,
E0097,01/17/2025,Work From Home,8
E0097,01/20/2025,present,8
E0097,22 Jan 2025,PRESENT,7
E0097,2025-01-23,PRESENT,8
E0097,2025-01-24,P,8
E0097,2025-01-27,PRESENT,8
E0097,28-01-2025,present,8
E0097,29 Jan 2025,present,7.5
E0097,2025-01-30,Present,7
E0097,2025-01-31,PRESENT,9
E0097,2025-02-03,P,9
E0097,02/04/2025,Present,7
E0097,06 Feb 2025,PRESENT,9
E0097,07-02-2025,P,9
E0097,02/11/2025,PRESENT,8
E0097,13 Feb 2025,P,7
E0097,14 Feb 2025,leave,
E0097,17 Feb 2025,P,7.5
E0097,18-02-2025,PRESENT,9
E0097,19-02-2025,A,
E0097,02/20/2025,P,9
E0097,21-02-2025,PRESENT,8
E0097,25 Feb 2025,present,8
E0097,02/27/2025,Present,7.5
E0097,04-03-2025,present,7.5
E0097,03/06/2025,P,9
E0097,07-03-2025,absent,
E0097,2025-03-10,P,8
E0097,11 Mar 2025,P,8
E0097,12-03-2025,PRESENT,9
E0097,14 Mar 2025,present,8
E0097,17-03-2025,P,8
E0097,2025-03-18,A,
E0098,01/02/2025,leave,
E0098,03 Jan 2025,A,
E0098,07 Jan 2025,Present,8
E0098,01/09/2025,P,7.5
E0098,10-01-2025,P,7.5
E0098,01/13/2025,wfh,8
E0098,14-01-2025,present,8
E0098,01/15/2025,PRESENT,7.5
E0098,17 Jan 2025,Present,8
E0098,20-01-2025,PRESENT,7.5
E0098,01/21/2025,present,7
E0098,2025-01-22,Present,7
E0098,23-01-2025,P,8
E0098,27-01-2025,P,7.5
E0098,01/28/2025,present,8
E0098,01/29/2025,present,7
E0098,30 Jan 2025,Present,8
E0098,2025-01-31,P,9
E0098,03-02-2025,Leave,
E0098,02/05/2025,PRESENT,8
E0098,06-02-2025,present,8
E0098,2025-02-07,present,8
E0098,10-02-2025,On Leave,
E0098,02/11/2025,Present,8
E0098,13 Feb 2025,present,8
E0098,2025-02-14,PRESENT,8
E0098,02/18/2025,PRESENT,8
E0098,20 Feb 2025,Present,7
E0098,21 Feb 2025,Present,9
E0098,25-02-2025,present,7
E0098,26-02-2025,On Leave,
E0098,02/28/2025,present,8
E0098,03/03/2025,P,9
E0098,04-03-2025,P,7
E0098,03/05/2025,PRESENT,9
E0098,06 Mar 2025,PRESENT,7.5
E0098,07 Mar 2025,present,7.5
E0098,10 Mar 2025,PRESENT,8
E0098,12-03-2025,A,
E0098,03/13/2025,P,7
E0098,2025-03-14,PRESENT,7.5
E0101,03 Jan 2025,Present,9
E0101,2025-01-06,Work From Home,9
E0101,01/07/2025,P,8
E0101,01/08/2025,P,8
E0101,09-01-2025,WFH,8
E0101,13 Jan 2025,A,
E0101,2025-01-14,present,8
E0101,01/16/2025,wfh,7.5
E0101,17 Jan 2025,WFH,8
E0101,21 Jan 2025,present,7
E0101,23 Jan 2025,P,8
E0101,01/24/2025,PRESENT,8
E0101,27 Jan 2025,P,8
E0101,29 Jan 2025,present,8
E0101,01/30/2025,present,8
E0101,01/31/2025,PRESENT,8
E0101,03-02-2025,present,8
E0101,04-02-2025,Work From Home,7
E0101,2025-02-05,leave,
E0101,02/06/2025,P,8
E0101,02/07/2025,Work From Home,9
E0101,02/10/2025,Present,7
E0101,12-02-2025,P,7.5
E0101,02/14/2025,P,8
E0101,02/17/2025,present,7
E0101,18 Feb 2025,present,7
E0101,2025-02-20,Present,8
E0101,02/24/2025,PRESENT,8
E0101,25-02-2025,PRESENT,7.5
E0101,27 Feb 2025,P,7
E0101,2025-02-28,WFH,9
E0101,03 Mar 2025,absent,
E0101,03/04/2025,present,8
E0101,2025-03-05,P,9
E0101,07 Mar 2025,Present,8
E0101,2025-03-10,Present,8
E0101,03/11/2025,Present,8
E0101,12-03-2025,PRESENT,8
E0101,13 Mar 2025,present,7.5
E0101,2025-03-14,present,8
E0101,17 Mar 2025,Present,8
E0102,01/03/2025,P,7.5
E0102,2025-01-06,P,8
E0102,07-01-2025,Present,8
E0102,01/08/2025,present,9
E0102,01/09/2025,PRESENT,8
E0102,2025-01-10,Present,8
E0102,13-01-2025,Present,9
E0102,2025-01-14,L,
E0102,2025-01-15,P,9
E0102,16-01-2025,Present,8
E0102,01/20/2025,PRESENT,7
E0102,21-01-2025,PRESENT,8
E0102,01/22/2025,WFH,8
E0102,01/23/2025,Present,9
E0102,2025-01-27,Present,7.5
E0102,29-01-2025,PRESENT,9
E0102,31 Jan 2025,Present,7.5
E0102,03 Feb 2025,P,8
E0102,2025-02-04,On Leave,
E0102,06 Feb 2025,Present,7.5
E0102,07-02-2025,Present,8
E0102,02/11/2025,P,7
E0102,12-02-2025,wfh,7
E0102,13-02-2025,Leave,
E0102,14 Feb 2025,present,8
E0102,17-02-2025,PRESENT,8
E0102,02/18/2025,P,7.5
E0102,2025-02-19,P,7
E0102,02/21/2025,A,
E0102,24-02-2025,P,9
E0102,2025-02-26,PRESENT,8
E0102,02/27/2025,Present,8
E0102,28 Feb 2025,Present,8
E0102,03 Mar 2025,P,8
E0102,03/05/2025,P,7.5
E0102,2025-03-06,P,7
E0102,07 Mar 2025,WFH,9
E0102,10 Mar 2025,P,8
E0102,11 Mar 2025,P,8
E0102,03/12/2025,Present,8
E0102,13-03-2025,present,8
E0102,14 Mar 2025,Present,9
E0103,02-01-2025,present,8
E0103,01/03/2025,WFH,9
E0103,01/06/2025,PRESENT,8
E0103,07 Jan 2025,P,8
E0103,01/08/2025,Present,8
E0103,01/10/2025,P,7
E0103,2025-01-13,L,
E0103,01/14/2025,PRESENT,9
E0103,2025-01-15,PRESENT,9
E0103,16-01-2025,Present,7
E0103,2025-01-17,P,8
E0103,01/20/2025,P,8
E0103,21-01-2025,PRESENT,7.5
E0103,23 Jan 2025,Present,8
E0103,27 Jan 2025,Work From Home,7
E0103,28 Jan 2025,P,7
E0103,29 Jan 2025,present,8
E0103,2025-01-30,PRESENT,7
E0103,31-01-2025,PRESENT,7.5
E0103,03 Feb 2025,Present,8
E0103,04 Feb 2025,Present,8
E0103,2025-02-05,present,8
E0103,06 Feb 2025,PRESENT,8
E0103,2025-02-07,P,8
E0103,10-02-2025,P,8
E0103,11-02-2025,Present,8
E0103,13 Feb 2025,PRESENT,9
E0103,02/14/2025,P,7
E0103,18-02-2025,P,8
E0103,02/19/2025,Present,7.5
E0103,2025-02-21,Leave,
E0103,2025-02-24,present,7
E0103,02/26/2025,present,7.5
E0103,28 Feb 2025,present,7.5
E0103,03/03/2025,present,8
E0103,04 Mar 2025,absent,
E0103,03/05/2025,P,8
E0103,03/06/2025,PRESENT,9
E0103,07-03-2025,present,7
E0103,03/10/2025,present,7.5
E0103,11 Mar 2025,present,8
E0103,12-03-2025,present,8
E0104,2025-01-03,PRESENT,7
E0104,06 Jan 2025,Leave,
E0104,01/07/2025,Present,7.5
E0104,01/08/2025,P,8
E0104,01/09/2025,present,8
E0104,01/10/2025,P,8
E0104,14 Jan 2025,Leave,
E0104,16-01-2025,wfh,8
E0104,20 Jan 2025,Present,7.5
E0104,2025-01-21,PRESENT,7.5
E0104,22-01-2025,Present,9
E0104,24-01-2025,absent,
E0104,2025-01-27,P,8
E0104,2025-01-28,P,7.5
E0104,01/29/2025,L,
E0104,30 Jan 2025,On Leave,
E0104,2025-01-31,A,
E0104,2025-02-03,wfh,7
E0104,02/05/2025,P,9
E0104,06 Feb 2025,present,8
E0104,2025-02-07,Leave,
E0104,10-02-2025,PRESENT,8
E0104,11 Feb 2025,present,7.5
E0104,02/13/2025,present,7.5
E0104,02/14/2025,Leave,
E0104,2025-02-17,Present,8
E0104,18-02-2025,Present,7
E0104,02/19/2025,P,9
E0104,20 Feb 2025,leave,
E0104,21 Feb 2025,present,8
E0104,02/25/2025,present,7.5
E0104,2025-02-27,P,7
E0104,28-02-2025,Present,8
E0104,2025-03-03,P,9
E0104,05 Mar 2025,PRESENT,8
E0104,03/07/2025,P,7.5
E0104,10-03-2025,P,7
E0104,11-03-2025,present,8
E0104,13 Mar 2025,Present,7
E0104,14 Mar 2025,PRESENT,9
E0104,2025-03-17,P,8
E0104,18-03-2025,leave,
E0104,19-03-2025,P,8
E0104,20 Mar 2025,P,8
E0105,02-01-2025,Present,8
E0105,01/06/2025,PRESENT,7
E0105,2025-01-07,leave,
E0105,08-01-2025,P,8
E0105,01/09/2025,Absent,
E0105,13 Jan 2025,present,8
E0105,01/14/2025,P,7
E0105,01/16/2025,PRESENT,8
E0105,01/17/2025,P,7
E0105,2025-01-20,present,7
E0105,21 Jan 2025,Present,8
E0105,22 Jan 2025,absent,
E0105,01/24/2025,PRESENT,8
E0105,27-01-2025,PRESENT,8
E0105,01/28/2025,Present,8
E0105,29 Jan 2025,P,9
E0105,2025-01-30,WFH,8
E0105,03-02-2025,PRESENT,8
E0105,02/04/2025,P,7
E0105,05-02-2025,Present,7.5
E0105,2025-02-06,On Leave,
E0105,02/07/2025,Present,8
E0105,10 Feb 2025,P,9
E0105,2025-02-12,P,8
E0105,2025-02-13,WFH,9
E0105,2025-02-14,P,9
E0105,2025-02-17,present,8
E0105,19 Feb 2025,PRESENT,7
E0105,20 Feb 2025,present,7.5
E0105,21 Feb 2025,PRESENT,9
E0105,02/25/2025,P,8
E0105,02/26/2025,L,
E0105,02/27/2025,present,8
E0105,02/28/2025,Present,8
E0105,2025-03-04,absent,
E0105,03/06/2025,Present,8
E0105,07 Mar 2025,present,7.5
E0105,03/10/2025,Present,7.5
E0105,11 Mar 2025,Present,7
E0105,12 Mar 2025,A,
E0105,13 Mar 2025,PRESENT,8
E0105,14 Mar 2025,Present,9
E0106,03-01-2025,present,8
E0106,06-01-2025,P,8
E0106,07-01-2025,PRESENT,8
E0106,08 Jan 2025,P,7.5
E0106,01/09/2025,P,8
E0106,10 Jan 2025,Leave,
E0106,13-01-2025,P,9
E0106,2025-01-14,Present,9
E0106,15 Jan 2025,Present,7.5
E0106,16 Jan 2025,present,7
E0106,17-01-2025,L,
E0106,01/21/2025,present,8
E0106,2025-01-22,present,7.5
E0106,01/24/2025,P,7
E0106,28 Jan 2025,P,8
E0106,2025-01-29,WFH,8
E0106,01/31/2025,P,8
E0106,03-02-2025,PRESENT,8
E0106,02/04/2025,Present,8
E0106,2025-02-05,present,8
E0106,02/06/2025,PRESENT,8
E0106,2025-02-07,Work From Home,7
E0106,02/10/2025,Present,7.5
E0106,11 Feb 2025,On Leave,
E0106,13-02-2025,P,8
E0106,14 Feb 2025,P,8
E0106,2025-02-17,PRESENT,9
E0106,18 Feb 2025,PRESENT,8
E0106,02/20/2025,PRESENT,7
E0106,24 Feb 2025,WFH,7
E0106,25 Feb 2025,wfh,8
E0106,2025-02-26,present,7
E0106,02/28/2025,present,8
E0106,03/03/2025,P,8
E0106,2025-03-04,Present,8
E0106,03/05/2025,present,7.5
E0106,2025-03-06,PRESENT,7
E0106,07-03-2025,P,8
E0106,2025-03-10,P,8
E0106,2025-03-12,Present,8
E0106,13-03-2025,P,8
E0106,03/18/2025,Present,7.5
E0106,19-03-2025,Present,8
E0106,03/20/2025,Leave,
E0107,02 Jan 2025,A,
E0107,06 Jan 2025,Absent,
E0107,01/08/2025,present,8
E0107,10-01-2025,present,7.5
E0107,13-01-2025,wfh,8
E0107,01/15/2025,present,7
E0107,17 Jan 2025,P,7
E0107,01/21/2025,Present,7
E0107,01/22/2025,present,8
E0107,01/23/2025,present,7.5
E0107,01/24/2025,Present,7
E0107,2025-01-28,P,8
E0107,29-01-2025,P,8
E0107,30 Jan 2025,PRESENT,8
E0107,01/31/2025,Present,8
E0107,2025-02-03,PRESENT,8
E0107,05 Feb 2025,On Leave,
E0107,06 Feb 2025,P,7.5
E0107,2025-02-07,Present,8
E0107,02/10/2025,present,9
E0107,12-02-2025,P,8
E0107,2025-02-13,Present,7.5
E0107,2025-02-14,wfh,8
E0107,17 Feb 2025,PRESENT,8
E0107,19-02-2025,present,8
E0107,20-02-2025,present,7.5
E0107,21-02-2025,Work From Home,8
E0107,2025-02-24,present,7.5
E0107,25 Feb 2025,P,8
E0107,26-02-2025,present,9
E0107,02/27/2025,PRESENT,8
E0107,03/03/2025,P,7
E0107,04-03-2025,PRESENT,8
E0107,05-03-2025,P,7.5
E0107,06-03-2025,Present,8
E0107,07 Mar 2025,P,8
E0107,10 Mar 2025,Present,8
E0107,2025-03-11,P,9
E0107,13-03-2025,PRESENT,8
E0107,03/17/2025,On Leave,
E0107,03/18/2025,PRESENT,7.5
E0107,03/19/2025,Present,7.5
E0107,2025-03-20,P,8
E0107,2025-03-21,present,7.5
E0108,02 Jan 2025,present,7
E0108,2025-01-06,PRESENT,7
E0108,07-01-2025,present,7
E0108,01/09/2025,present,7.5
E0108,10-01-2025,present,8
E0108,01/13/2025,On Leave,
E0108,14-01-2025,P,7.5
E0108,15-01-2025,wfh,8
E0108,2025-01-16,present,8
E0108,01/17/2025,Present,7.5
E0108,01/20/2025,Present,7.5
E0108,21 Jan 2025,PRESENT,8
E0108,01/22/2025,present,8
E0108,24 Jan 2025,PRESENT,8
E0108,01/27/2025,P,8
E0108,2025-01-28,Present,9
E0108,29 Jan 2025,P,9
E0108,30 Jan 2025,PRESENT,7.5
E0108,01/31/2025,Present,8
E0108,04-02-2025,PRESENT,8
E0108,2025-02-05,P,7.5
E0108,06 Feb 2025,Leave,
E0108,02/10/2025,PRESENT,7.5
E0108,02/12/2025,leave,
E0108,13 Feb 2025,leave,
E0108,2025-02-17,P,7.5
E0108,18 Feb 2025,present,9
E0108,20-02-2025,WFH,8
E0108,21 Feb 2025,present,9
E0108,2025-02-24,present,8
E0108,2025-02-25,Work From Home,8
E0108,27-02-2025,Present,8
E0108,03-03-2025,present,8
E0108,05-03-2025,present,9
E0108,06 Mar 2025,present,9
E0108,03/07/2025,Present,8
E0108,03/10/2025,P,9
E0108,11 Mar 2025,Work From Home,8
E0108,03/13/2025,wfh,7
E0108,17 Mar 2025,Present,8
E0108,18 Mar 2025,PRESENT,8
E0108,03/19/2025,PRESENT,7.5
E0108,2025-03-21,leave,
E0109,03-01-2025,present,8
E0109,01/06/2025,PRESENT,7
E0109,08-01-2025,absent,
E0109,09 Jan 2025,P,9
E0109,10 Jan 2025,Present,8
E0109,2025-01-13,present,7.5
E0109,14 Jan 2025,Present,7
E0109,15 Jan 2025,Present,7
E0109,16-01-2025,PRESENT,9
E0109,2025-01-17,present,8
E0109,20 Jan 2025,L,
E0109,21-01-2025,Work From Home,8
E0109,22-01-2025,PRESENT,7
E0109,01/23/2025,L,
E0109,24-01-2025,PRESENT,8
E0109,27-01-2025,PRESENT,8
E0109,01/28/2025,PRESENT,9
E0109,29-01-2025,P,8
E0109,31-01-2025,Leave,
E0109,2025-02-03,present,8
E0109,02/04/2025,present,7
E0109,05 Feb 2025,P,7
E0109,06 Feb 2025,Present,7.5
E0109,07-02-2025,P,7
E0109,10-02-2025,present,9
E0109,2025-02-11,WFH,7.5
E0109,13-02-2025,Present,7.5
E0109,14 Feb 2025,present,8
E0109,02/17/2025,Leave,
E0109,19 Feb 2025,PRESENT,8
E0109,20-02-2025,On Leave,
E0109,21 Feb 2025,Present,7
E0109,02/25/2025,PRESENT,7.5
E0109,26-02-2025,PRESENT,7
E0109,2025-02-27,PRESENT,7.5
E0109,02/28/2025,P,9
E0109,2025-03-03,PRESENT,8
E0109,04 Mar 2025,WFH,9
E0109,03/05/2025,Leave,
E0109,06 Mar 2025,Present,9
E0109,07 Mar 2025,PRESENT,8
E0109,2025-03-10,Present,8
E0109,2025-03-12,P,7.5
E0109,03/13/2025,PRESENT,7.5
E0110,2025-01-03,P,7.5
E0110,06 Jan 2025,P,7
E0110,2025-01-07,Present,8
E0110,08 Jan 2025,Absent,
E0110,10-01-2025,leave,
E0110,13 Jan 2025,Leave,
E0110,2025-01-15,Present,9
E0110,16 Jan 2025,present,7
E0110,2025-01-20,Present,7
E0110,01/21/2025,present,8
E0110,22-01-2025,present,8
E0110,01/23/2025,present,8
E0110,2025-01-24,wfh,8
E0110,27-01-2025,PRESENT,8
E0110,28-01-2025,Present,9
E0110,01/29/2025,Present,8
E0110,01/30/2025,Work From Home,7.5
E0110,2025-01-31,WFH,8
E0110,04 Feb 2025,Present,8
E0110,05-02-2025,Present,7
E0110,2025-02-06,PRESENT,9
E0110,07-02-2025,PRESENT,7.5
E0110,02/11/2025,P,8
E0110,12 Feb 2025,present,7
E0110,13-02-2025,P,8
E0110,02/14/2025,Present,9
E0110,18 Feb 2025,present,9
E0110,2025-02-19,PRESENT,8
E0110,2025-02-20,leave,
E0110,21-02-2025,PRESENT,7.5
E0110,2025-02-25,Present,9
E0110,26-02-2025,L,
E0110,2025-02-28,Present,8
E0110,2025-03-04,P,8
E0110,06 Mar 2025,Leave,
E0110,03/07/2025,P,7
E0110,2025-03-10,Present,7.5
E0110,11 Mar 2025,PRESENT,7.5
E0110,13 Mar 2025,present,9
E0110,03/14/2025,P,8
E0110,03/17/2025,present,9
E0110,18-03-2025,PRESENT,8
E0110,03/19/2025,P,9
E0112,02-01-2025,P,8
E0112,2025-01-03,PRESENT,8
E0112,06 Jan 2025,P,8
E0112,07 Jan 2025,present,8
E0112,01/08/2025,present,7.5
E0112,01/09/2025,PRESENT,8
E0112,01/10/2025,leave,
E0112,13 Jan 2025,Present,7.5
E0112,01/15/2025,Present,8
E0112,01/16/2025,present,8
E0112,17 Jan 2025,Present,8
E0112,20 Jan 2025,present,8
E0112,01/21/2025,Present,8
E0112,01/22/2025,Absent,
E0112,01/23/2025,A,
E0112,01/24/2025,PRESENT,7
E0112,01/28/2025,Present,7
E0112,29 Jan 2025,present,8
E0112,30-01-2025,Present,7
E0112,31-01-2025,PRESENT,8
E0112,2025-02-03,PRESENT,8
E0112,2025-02-05,PRESENT,8
E0112,06-02-2025,present,7.5
E0112,02/07/2025,absent,
E0112,10 Feb 2025,wfh,9
E0112,2025-02-12,Leave,
E0112,2025-02-13,P,9
E0112,2025-02-14,Present,8
E0112,17 Feb 2025,L,
E0112,2025-02-19,wfh,8
E0112,20 Feb 2025,P,9
E0112,21-02-2025,present,8
E0112,24-02-2025,P,9
E0112,25-02-2025,present,7
E0112,27 Feb 2025,P,7
E0112,03/03/2025,present,7.5
E0112,2025-03-04,Present,8
E0112,2025-03-05,present,8
E0112,06-03-2025,P,7
E0112,03/07/2025,leave,
E0112,2025-03-10,WFH,8
E0112,11-03-2025,present,7.5
E0112,12 Mar 2025,P,8
E0112,2025-03-14,present,8
E0114,02 Jan 2025,absent,
E0114,01/03/2025,PRESENT,7.5
E0114,2025-01-06,Present,8
E0114,01/07/2025,P,8
E0114,09-01-2025,present,8
E0114,2025-01-10,PRESENT,8
E0114,14 Jan 2025,Work From Home,9
E0114,15 Jan 2025,Work From Home,8
E0114,2025-01-17,P,8
E0114,2025-01-20,PRESENT,9
E0114,01/21/2025,P,9
E0114,01/22/2025,P,8
E0114,01/24/2025,PRESENT,7
E0114,27 Jan 2025,P,8
E0114,2025-01-28,present,9
E0114,2025-01-29,present,8
E0114,30 Jan 2025,Present,8
E0114,01/31/2025,On Leave,
E0114,2025-02-04,Present,8
E0114,2025-02-06,P,7.5
E0114,07-02-2025,leave,
E0114,2025-02-10,present,7
E0114,02/12/2025,present,7.5
E0114,14-02-2025,present,9
E0114,17 Feb 2025,P,8
E0114,02/19/2025,present,8
E0114,02/20/2025,L,
E0114,21-02-2025,present,7.5
E0114,02/24/2025,PRESENT,8
E0114,25 Feb 2025,WFH,8
E0114,27 Feb 2025,present,9
E0114,2025-03-03,PRESENT,9
E0114,04-03-2025,On Leave,
E0114,05-03-2025,leave,
E0114,2025-03-06,On Leave,
E0114,03/07/2025,Present,8
E0114,10 Mar 2025,PRESENT,8
E0114,11-03-2025,Present,8
E0114,12-03-2025,wfh,8
E0114,2025-03-13,Present,7
E0114,14 Mar 2025,Present,8
E0114,03/17/2025,present,8
E0115,2025-01-02,present,8
E0115,06-01-2025,present,7
E0115,07 Jan 2025,wfh,8
E0115,2025-01-08,P,8
E0115,09 Jan 2025,Present,7.5
E0115,10-01-2025,present,8
E0115,13 Jan 2025,P,8
E0115,14 Jan 2025,P,8
E0115,01/15/2025,present,9
E0115,2025-01-16,P,7
E0115,01/17/2025,present,8
E0115,20 Jan 2025,P,8
E0115,01/21/2025,present,8
E0115,01/22/2025,present,8
E0115,24 Jan 2025,present,7
E0115,2025-01-27,Present,9
E0115,28 Jan 2025,Work From Home,8
E0115,01/29/2025,present,7
E0115,30 Jan 2025,P,7.5
E0115,2025-02-03,present,8
E0115,2025-02-04,Present,7.5
E0115,2025-02-05,leave,
E0115,07 Feb 2025,present,7
E0115,11 Feb 2025,Present,9
E0115,12 Feb 2025,present,8
E0115,2025-02-14,Present,7
E0115,17 Feb 2025,P,9
E0115,18 Feb 2025,Present,7
E0115,2025-02-19,Present,7.5
E0115,02/20/2025,PRESENT,8
E0115,21 Feb 2025,P,9
E0115,24 Feb 2025,P,7
E0115,25 Feb 2025,P,8
E0115,27-02-2025,P,8
